$Well : 150
DEPTH      GR         CALI       NPHI       RHOB       LLS        LLD        DT         PayFlag    PERM_core  PHI_core   PHIE       ResFlag    SW_core    SW         VCL_core   VWCL       
M          GAPI       IN         V/V        G/C3       OHMM       OHMM       us/f                                        Dec                              Dec                   Dec        
$Format : 11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3404.8780  106.9358   12.2388    0.1595     2.5439     5.0760     4.8770     72.7141    0.0000     -999.0000  -999.0000  0.0826     0.0000     -999.0000  0.9887     -999.0000  0.3257     
3405.0304  105.3308   12.2478    0.1485     2.5419     5.0924     4.8875     72.9356    0.0000     -999.0000  -999.0000  0.0828     0.0000     -999.0000  1.0000     -999.0000  0.2692     
3405.1828  105.2141   12.2449    0.1367     2.5364     5.1001     4.8923     72.2818    0.0000     -999.0000  -999.0000  0.0837     0.0000     -999.0000  1.0000     -999.0000  0.2380     
3405.3352  102.2828   12.2409    0.1315     2.5394     5.1032     4.8871     71.9509    0.0000     -999.0000  -999.0000  0.0790     0.0000     -999.0000  1.0000     -999.0000  0.2419     
3405.4876  101.1570   12.2340    0.1286     2.5524     4.7049     4.4985     72.0421    0.0000     -999.0000  -999.0000  0.0701     0.0000     -999.0000  1.0000     -999.0000  0.2578     
3405.6400  100.0056   12.2491    0.1205     2.5696     6.4716     6.1419     71.9164    0.0000     -999.0000  -999.0000  0.0607     0.0000     -999.0000  1.0000     -999.0000  0.2547     
3405.7924  99.7719    12.2789    0.1112     2.5750     6.4812     6.2287     71.5212    0.0000     -999.0000  -999.0000  0.0604     0.0000     -999.0000  1.0000     -999.0000  0.2310     
3405.9448  96.2363    12.3282    0.1093     2.5670     6.2103     5.9857     71.4766    0.0000     -999.0000  -999.0000  0.0666     0.0000     -999.0000  1.0000     -999.0000  0.2141     
3406.0972  91.0856    12.3669    0.1120     2.5575     6.2457     6.0098     71.4266    0.0000     -999.0000  -999.0000  0.0732     0.0000     -999.0000  1.0000     -999.0000  0.1964     
3406.2496  87.3707    12.3932    0.1163     2.5506     6.2650     6.0289     71.2303    0.0000     -999.0000  -999.0000  0.0794     0.0000     -999.0000  0.9990     -999.0000  0.1809     
3406.4020  91.0275    12.3884    0.1210     2.5443     6.3140     6.0731     71.4527    0.0000     -999.0000  -999.0000  0.0786     0.0000     -999.0000  0.9946     -999.0000  0.2205     
3406.5544  93.6829    12.4012    0.1274     2.5444     6.1499     5.9271     71.3743    0.0000     -999.0000  -999.0000  0.0774     0.0000     -999.0000  0.9987     -999.0000  0.2438     
3406.7068  97.2976    12.4367    0.1303     2.5543     5.3844     5.1262     71.5099    0.0000     -999.0000  -999.0000  0.0701     0.0000     -999.0000  1.0000     -999.0000  0.2672     
3406.8592  97.4013    12.4825    0.1261     2.5736     6.1988     5.8930     71.7888    0.0000     -999.0000  -999.0000  0.0617     0.0000     -999.0000  1.0000     -999.0000  0.2657     
3407.0116  97.6815    12.5190    0.1243     2.5826     7.2185     6.8809     72.3720    0.0000     -999.0000  -999.0000  0.0613     0.0000     -999.0000  1.0000     -999.0000  0.2665     
3407.1640  94.6519    12.4705    0.1279     2.5784     6.7599     6.4422     71.4916    0.0000     -999.0000  -999.0000  0.0701     0.0000     -999.0000  1.0000     -999.0000  0.2378     
3407.3164  95.6770    12.4134    0.1405     2.5729     6.2582     5.9568     71.3264    0.0000     -999.0000  -999.0000  0.0739     0.0000     -999.0000  1.0000     -999.0000  0.2671     
3407.4688  99.6197    12.3711    0.1453     2.5708     5.9825     5.7068     71.3739    0.0000     -999.0000  -999.0000  0.0703     0.0000     -999.0000  1.0000     -999.0000  0.3074     
3407.6212  106.7486   12.3599    0.1501     2.5725     5.9572     5.6719     71.3845    0.0000     -999.0000  -999.0000  0.0669     0.0000     -999.0000  1.0000     -999.0000  0.3494     
3407.7736  110.9978   12.3455    0.1442     2.5678     5.7965     5.4944     71.3253    0.0000     -999.0000  -999.0000  0.0683     0.0000     -999.0000  1.0000     -999.0000  0.3144     
3407.9260  108.6148   12.3428    0.1410     2.5715     5.9634     5.6217     71.2159    0.0000     -999.0000  -999.0000  0.0626     0.0000     -999.0000  1.0000     -999.0000  0.3170     
3408.0784  103.7567   12.3439    0.1213     2.5855     9.0618     8.6054     71.4485    0.0000     -999.0000  -999.0000  0.0507     0.0000     -999.0000  1.0000     -999.0000  0.2748     
3408.2308  99.7549    12.3381    0.1076     2.6017     10.5945    10.1284    71.2357    0.0000     -999.0000  -999.0000  0.0430     0.0000     -999.0000  1.0000     -999.0000  0.2711     
3408.3832  104.3719   12.3417    0.0983     2.6018     10.3826    9.9290     71.3207    0.0000     -999.0000  -999.0000  0.0465     0.0000     -999.0000  1.0000     -999.0000  0.2413     
3408.5356  106.2537   12.3612    0.1073     2.5871     9.9787     9.5435     71.3074    0.0000     -999.0000  -999.0000  0.0577     0.0000     -999.0000  1.0000     -999.0000  0.2535     
3408.6880  108.8342   12.3621    0.1161     2.5710     7.6074     7.2463     71.2577    0.0000     -999.0000  -999.0000  0.0655     0.0000     -999.0000  1.0000     -999.0000  0.2485     
3408.8404  106.9461   12.3657    0.1228     2.5655     6.1311     5.8218     70.9466    0.0000     -999.0000  -999.0000  0.0672     0.0000     -999.0000  1.0000     -999.0000  0.2636     
3408.9928  107.7314   12.3852    0.1258     2.5641     6.0922     5.8039     70.5040    0.0000     -999.0000  -999.0000  0.0673     0.0000     -999.0000  1.0000     -999.0000  0.2681     
3409.1452  106.1847   12.4150    0.1273     2.5695     6.1985     5.8785     70.2268    0.0000     -999.0000  -999.0000  0.0630     0.0000     -999.0000  1.0000     -999.0000  0.2854     
3409.2976  104.8027   12.4240    0.1263     2.5791     6.3350     5.9891     70.0766    0.0000     -999.0000  -999.0000  0.0566     0.0000     -999.0000  1.0000     -999.0000  0.2971     
3409.4500  102.5442   12.4124    0.1222     2.5974     6.3836     6.0344     69.9710    0.0000     -999.0000  -999.0000  0.0464     0.0000     -999.0000  1.0000     -999.0000  0.3035     
3409.6024  102.2438   12.4195    0.1099     2.6110     6.3819     6.0350     69.9332    0.0000     -999.0000  -999.0000  0.0397     0.0000     -999.0000  1.0000     -999.0000  0.2801     
3409.7548  101.6794   12.3779    0.0942     2.6028     6.6538     6.3613     70.2336    0.0000     -999.0000  -999.0000  0.0476     0.0000     -999.0000  0.9821     -999.0000  0.2074     
3409.9072  100.8056   12.2850    0.0882     2.5731     11.0021    10.2938    70.4765    0.0000     -999.0000  -999.0000  0.0658     0.0000     -999.0000  0.8847     -999.0000  0.1540     
3410.0596  98.6827    12.1925    0.1043     2.5416     9.5414     8.9904     70.6115    0.0000     -999.0000  -999.0000  0.0831     0.0000     -999.0000  0.8731     -999.0000  0.1758     
3410.2120  94.1411    12.1736    0.1275     2.5271     6.0228     5.6684     70.9682    0.0000     -999.0000  -999.0000  0.0895     0.0000     -999.0000  0.9995     -999.0000  0.2254     
3410.3644  94.5864    12.1816    0.1427     2.5289     4.9844     4.6762     70.7967    0.0000     -999.0000  -999.0000  0.0899     0.0000     -999.0000  0.9967     -999.0000  0.2494     
3410.5168  94.8803    12.1665    0.1462     2.5307     4.9267     4.6250     70.4247    0.0000     -999.0000  -999.0000  0.0903     0.0000     -999.0000  0.9939     -999.0000  0.2474     
3410.6692  99.3569    12.1598    0.1464     2.5281     4.9264     4.6256     70.0910    0.0000     -999.0000  -999.0000  0.0896     0.0000     -999.0000  0.9899     -999.0000  0.2569     
3410.8216  98.1230    12.1512    0.1403     2.5284     4.9150     4.6158     69.8428    0.0000     -999.0000  -999.0000  0.0855     0.0000     -999.0000  1.0000     -999.0000  0.2323     
3410.9740  95.6419    12.1737    0.1194     2.5432     4.2533     3.9797     69.5216    0.0000     -999.0000  -999.0000  0.0718     0.0000     -999.0000  1.0000     -999.0000  0.1992     
3411.1264  91.4918    12.1896    0.1082     2.5703     5.9620     5.5666     69.5399    0.0000     -999.0000  -999.0000  0.0593     0.0000     -999.0000  0.9966     -999.0000  0.2070     
3411.2788  91.2026    12.1918    0.1035     2.5954     11.8066    11.0206    69.6377    0.0000     -999.0000  -999.0000  0.0500     0.0000     -999.0000  0.9827     -999.0000  0.2202     
3411.4312  92.5668    12.2033    0.1079     2.6100     11.0018    10.2634    69.6377    0.0000     -999.0000  -999.0000  0.0488     0.0000     -999.0000  1.0000     -999.0000  0.2350     
3411.5836  95.7149    12.2251    0.1097     2.6100     9.7479     9.0761     69.7406    0.0000     -999.0000  -999.0000  0.0472     0.0000     -999.0000  1.0000     -999.0000  0.2653     
3411.7360  97.9426    12.2203    0.1168     2.6002     9.0519     8.4120     70.2688    0.0000     -999.0000  -999.0000  0.0545     0.0000     -999.0000  1.0000     -999.0000  0.2774     
3411.8884  103.9146   12.2187    0.1238     2.5806     8.2186     7.6449     71.2116    0.0000     -999.0000  -999.0000  0.0633     0.0000     -999.0000  1.0000     -999.0000  0.2823     
3412.0408  108.9144   12.2169    0.1314     2.5671     6.8367     6.3199     71.1603    0.0000     -999.0000  -999.0000  0.0698     0.0000     -999.0000  1.0000     -999.0000  0.2840     
3412.1932  108.0679   12.2043    0.1329     2.5550     6.1044     5.7005     71.1490    0.0000     -999.0000  -999.0000  0.0756     0.0000     -999.0000  1.0000     -999.0000  0.2602     
3412.3456  103.2792   12.2056    0.1308     2.5487     5.5910     5.2279     71.1184    0.0000     -999.0000  -999.0000  0.0765     0.0000     -999.0000  1.0000     -999.0000  0.2434     
3412.4980  97.3027    12.2020    0.1214     2.5490     5.5909     5.2142     71.1047    0.0000     -999.0000  -999.0000  0.0728     0.0000     -999.0000  1.0000     -999.0000  0.2167     
3412.6504  98.6380    12.2171    0.1122     2.5600     5.7711     5.3849     71.2727    0.0000     -999.0000  -999.0000  0.0630     0.0000     -999.0000  1.0000     -999.0000  0.2217     
3412.8028  97.5629    12.2180    0.1042     2.5828     6.0254     5.6242     71.1627    0.0000     -999.0000  -999.0000  0.0486     0.0000     -999.0000  1.0000     -999.0000  0.2471     
3412.9552  99.9856    12.2273    0.1024     2.6071     10.6085    9.9937     71.4718    0.0000     -999.0000  -999.0000  0.0400     0.0000     -999.0000  1.0000     -999.0000  0.2785     
3413.1076  97.6208    12.2260    0.1170     2.6213     8.4776     7.9441     71.5664    0.0000     -999.0000  -999.0000  0.0494     0.0000     -999.0000  1.0000     -999.0000  0.2620     
3413.2600  98.3632    12.2065    0.1346     2.6193     7.1379     6.6520     71.8863    0.0000     -999.0000  -999.0000  0.0561     0.0000     -999.0000  1.0000     -999.0000  0.2824     
3413.4124  98.4941    12.2171    0.1423     2.6052     7.3812     6.8762     71.8142    0.0000     -999.0000  -999.0000  0.0610     0.0000     -999.0000  1.0000     -999.0000  0.2844     
3413.5648  104.6124   12.2065    0.1331     2.5977     7.4881     6.9834     71.7948    0.0000     -999.0000  -999.0000  0.0506     0.0000     -999.0000  1.0000     -999.0000  0.3299     
3413.7172  107.4891   12.1998    0.1267     2.5990     7.5140     7.0000     71.7916    0.0000     -999.0000  -999.0000  0.0482     0.0000     -999.0000  1.0000     -999.0000  0.3292     
3413.8696  107.7634   12.1969    0.1268     2.6050     7.5185     7.0005     71.7654    0.0000     -999.0000  -999.0000  0.0463     0.0000     -999.0000  1.0000     -999.0000  0.3424     
3414.0220  106.3363   12.1987    0.1340     2.6060     7.4661     6.9532     71.9418    0.0000     -999.0000  -999.0000  0.0504     0.0000     -999.0000  1.0000     -999.0000  0.3407     
3414.1744  106.5821   12.1998    0.1325     2.6018     8.5095     7.9306     72.0748    0.0000     -999.0000  -999.0000  0.0502     0.0000     -999.0000  1.0000     -999.0000  0.3410     
3414.3268  106.4254   12.1998    0.1335     2.5935     7.7633     7.2305     72.2109    0.0000     -999.0000  -999.0000  0.0549     0.0000     -999.0000  1.0000     -999.0000  0.3323     
3414.4792  103.4128   12.2142    0.1311     2.5922     7.1902     6.7031     72.3352    0.0000     -999.0000  -999.0000  0.0542     0.0000     -999.0000  1.0000     -999.0000  0.3169     
3414.6316  105.4459   12.2112    0.1325     2.5978     7.1531     6.6806     72.4242    0.0000     -999.0000  -999.0000  0.0491     0.0000     -999.0000  1.0000     -999.0000  0.3514     
3414.7840  108.4419   12.2121    0.1332     2.6076     7.2250     6.7592     72.5316    0.0000     -999.0000  -999.0000  0.0437     0.0000     -999.0000  1.0000     -999.0000  0.3728     
3414.9364  114.4387   12.2095    0.1386     2.6169     7.3469     6.8908     72.5950    0.0000     -999.0000  -999.0000  0.0405     0.0000     -999.0000  1.0000     -999.0000  0.4084     
3415.0888  116.2375   12.2136    0.1457     2.6238     7.5752     7.1355     72.4812    0.0000     -999.0000  -999.0000  0.0381     0.0000     -999.0000  1.0000     -999.0000  0.4323     
3415.2412  120.5065   12.2158    0.1460     2.6317     6.8226     7.1016     72.3860    0.0000     -999.0000  -999.0000  0.0338     0.0000     -999.0000  1.0000     -999.0000  0.4370     
3415.3936  121.5225   12.2216    0.1379     2.6314     7.8043     7.8141     72.5127    0.0000     -999.0000  -999.0000  0.0344     0.0000     -999.0000  1.0000     -999.0000  0.4021     
3415.5460  118.5567   12.2238    0.1306     2.6281     8.0688     7.8765     72.3347    0.0000     -999.0000  -999.0000  0.0348     0.0000     -999.0000  1.0000     -999.0000  0.3832     
3415.6984  118.3449   12.2123    0.1280     2.6290     7.9146     7.7504     72.2731    0.0000     -999.0000  -999.0000  0.0325     0.0000     -999.0000  1.0000     -999.0000  0.3855     
3415.8508  116.2245   12.2136    0.1252     2.6387     7.8031     7.6559     72.0762    0.0000     -999.0000  -999.0000  0.0252     0.0000     -999.0000  1.0000     -999.0000  0.4002     
3416.0032  116.8799   12.2100    0.1238     2.6546     7.7379     7.5889     71.8693    0.0000     -999.0000  -999.0000  0.0181     0.0000     -999.0000  1.0000     -999.0000  0.4172     
3416.1556  112.8203   12.1905    0.1228     2.6620     7.6581     7.5124     71.7599    0.0000     -999.0000  -999.0000  0.0203     0.0000     -999.0000  1.0000     -999.0000  0.3912     
3416.3080  116.2629   12.2011    0.1220     2.6608     7.9306     7.8066     72.0593    0.0000     -999.0000  -999.0000  0.0175     0.0000     -999.0000  1.0000     -999.0000  0.4122     
3416.4604  118.3767   12.2078    0.1146     2.6548     9.0661     8.8458     72.6443    0.0000     -999.0000  -999.0000  0.0196     0.0000     -999.0000  1.0000     -999.0000  0.3785     
3416.6128  118.7632   12.2136    0.1136     2.6524     10.7022    10.6146    73.2100    0.0000     -999.0000  -999.0000  0.0206     0.0000     -999.0000  1.0000     -999.0000  0.3845     
3416.7652  113.3976   12.2216    0.1183     2.6502     10.9102    10.9060    73.3621    0.0000     -999.0000  -999.0000  0.0281     0.0000     -999.0000  0.9953     -999.0000  0.3810     
3416.9176  111.8306   12.2180    0.1308     2.6106     9.9525     10.0069    73.3938    0.0000     -999.0000  -999.0000  0.0591     0.0000     -999.0000  0.9219     -999.0000  0.3286     
3417.0700  108.2751   12.2158    0.1418     2.5407     8.5732     8.5502     73.4680    0.0000     -999.0000  -999.0000  0.0991     0.0000     -999.0000  0.6596     -999.0000  0.2228     
3417.2224  105.0345   12.1468    0.1449     2.4716     7.3347     7.2922     73.8556    0.0000     -999.0000  -999.0000  0.1293     0.1654     -999.0000  0.6603     -999.0000  0.1244     
3417.3748  98.7599    12.1313    0.1479     2.4391     3.4067     3.3736     74.4741    0.0000     -999.0000  -999.0000  0.1388     1.0000     -999.0000  1.0000     -999.0000  0.1060     
3417.5272  97.0644    12.1243    0.1492     2.4325     2.0987     2.0512     75.2005    0.0000     -999.0000  -999.0000  0.1394     1.0000     -999.0000  1.0000     -999.0000  0.1127     
3417.6796  95.7306    12.1399    0.1594     2.4362     1.9782     1.9224     75.1205    0.0000     -999.0000  -999.0000  0.1384     1.0000     -999.0000  1.0000     -999.0000  0.1577     
3417.8320  95.4849    12.1392    0.1655     2.4398     2.0237     1.9630     74.8930    0.0000     -999.0000  -999.0000  0.1373     1.0000     -999.0000  1.0000     -999.0000  0.1738     
3417.9844  92.5810    12.1416    0.1715     2.4442     2.0956     2.0314     74.9029    0.0000     -999.0000  -999.0000  0.1368     1.0000     -999.0000  1.0000     -999.0000  0.1962     
3418.1368  88.7367    12.1438    0.1785     2.4437     2.1397     2.0749     74.8553    0.0000     -999.0000  -999.0000  0.1419     1.0000     -999.0000  1.0000     -999.0000  0.1765     
